Actual_Train,Predicted_Train
25895.0,27281.47421528399
24917.5,27077.87858185172
24342.5,26060.7530990988
24125.0,26267.769316405058
25039.5,26588.12659022212
27289.5,27716.767636537552
29614.5,29241.863609313965
31556.5,30471.540865659714
30660.5,30541.886344730854
28132.0,29843.17448796332
25910.5,28125.21036054194
23592.5,25170.267004981637
21260.0,22043.8799290061
19702.5,20367.425581365824
19213.5,19829.939509160817
18634.0,19565.950976334512
17944.0,19512.14570400119
17410.0,19512.14570400119
17726.5,19660.416297912598
19435.0,21058.0192130208
22054.5,23379.488946050406
24675.0,25561.631425216794
26507.0,26461.125844568014
27201.0,26968.752700805664
26826.0,26816.441209882498
25978.5,26726.429835096
25216.0,26192.216160848737
24780.0,26206.377023622394
25167.5,25865.72566395998
26530.0,26482.64578732848
28881.5,27601.13634453714
29864.0,28734.213122099638
28250.0,29034.617974609137
26328.5,27873.229317739606
24289.0,26403.078319609165
21962.0,23906.84372931719
20089.0,21322.336610272527
18717.5,19969.936307363212
18303.0,19591.55661650002
17622.0,19512.14570400119
16673.0,19512.14570400119
16187.5,19512.14570400119
15820.5,19521.027997359633
16131.0,19926.577895969152
17826.0,21137.658558294177
20029.5,22881.396204277873
22815.0,23994.813978493214
24497.0,24238.03974443674
24707.5,24423.40506398678
24580.5,24658.892669692636
25066.5,24887.688770502806
24599.0,24794.75207772851
24343.5,24841.986461609602
25770.0,26068.461720615625
28615.5,27082.303482234478
31427.5,27764.472670704126
30089.0,27145.819609045982
28064.5,26531.105043500662
26277.5,25677.933246180415
24263.5,23270.37291124463
22026.0,21051.33656974137
19407.5,19906.542273931205
18228.0,19611.9703341648
17321.5,19512.14570400119
16631.0,19512.14570400119
16601.5,19512.14570400119
18025.5,19512.14570400119
22662.0,19512.14570400119
26764.0,19754.933804564178
28308.0,21340.010611578822
28368.0,24897.919014155865
27872.0,26554.02906012535
27645.0,26547.396632671356
27858.5,26185.7708119601
28544.0,26535.133140400052
29571.0,26842.31516009569
30777.5,26657.64301586151
32878.0,26911.593306720257
34584.5,28710.02090972662
33950.5,31084.213320970535
32555.0,30396.26832795143
30948.5,28892.314202308655
28079.0,26994.48880365491
24854.0,24372.164244934916
21997.0,22379.27635022998
20478.5,20419.55846978724
19649.5,19863.914453566074
18727.0,19590.86294887215
18302.0,19553.653514534235
18131.0,19588.8818853274
19363.0,19684.9186668545
23586.5,21327.596964143217
27160.0,24207.769447937608
28876.5,26319.94257441163
29048.0,28493.663564264774
28457.0,29224.345178604126
28148.5,27865.204631909728
28326.0,28325.585288777947
28710.0,27551.230675667524
29007.0,28702.566321209073
30502.5,30072.080866664648
33639.5,32329.14437276125
36374.5,34127.90280944109
35523.0,33919.036483585835
33586.5,33787.12443327904
31046.0,32771.384316533804
27885.5,29548.172267496586
24543.0,25858.73483335972
21603.0,22992.901921600103
20443.5,21396.596954479814
19460.0,20127.27085776627
18663.5,19649.25755380094
18142.5,19612.823018573225
18206.0,19808.57070618868
19730.5,20596.676578477025
24162.0,23599.086689189076
28440.5,26529.250011831522
29489.5,27917.42219799757
29114.5,28196.419354885817
28413.0,28154.81898969412
28408.0,27680.6634426713
29221.5,26693.615270107985
29223.5,27047.083480745554
29331.5,27313.866376563907
30050.0,28209.60543987155
32564.5,30204.26467320323
34336.5,31925.846309304237
33293.5,31544.400991529226
31512.0,31144.87009960413
28863.5,30245.774452984333
25866.5,27391.582751110196
22860.5,24028.016485348344
20296.0,21511.75710388273
19585.0,20657.552435956895
19527.0,20001.004641637206
19099.5,19717.642646431923
18975.5,19711.763456359506
19114.5,20030.74471809715
20562.0,21110.984601058066
24939.0,24071.594960212708
29920.5,27194.377327620983
32156.0,28408.11352095008
32984.0,29551.93550053239
32353.0,31056.925450652838
31880.0,31338.13210386038
31408.0,32075.079865515232
31017.5,31177.41389298439
31118.0,30823.73694205284
32601.0,31398.607711672783
35462.0,33353.77170598507
37859.5,35061.26731073856
37334.0,34958.68524098396
35414.0,34335.731341570616
33315.5,32201.6079916358
30390.0,29550.735243842006
26921.5,26457.405934989452
23831.0,23919.609379842877
22361.5,22614.40456816554
21374.0,21607.903178676963
20284.5,20686.803646586835
19626.5,20491.591594442725
19624.5,20852.749718740582
21046.5,21806.66036963463
25476.0,24763.973715230823
29685.0,28343.26618245244
30534.0,30164.19638299942
29444.5,30738.238099187613
28438.0,30333.46900743246
27893.5,28749.272946611047
28094.5,26872.848351210356
28205.0,26551.5103918612
28895.0,26927.89671137929
30831.0,28910.11423549056
33539.0,32000.474902898073
36627.5,34833.222478061914
35405.5,35527.61675846577
33914.5,35325.81609463692
31854.5,34678.376564890146
29003.5,31444.938210695982
26329.5,27440.75389045477
23851.5,24301.45937809348
22788.0,22777.92108052969
21857.5,21566.787740819156
21104.5,20595.212442547083
20242.5,20393.582118675113
19366.0,20647.52551716566
19743.5,21561.065598279238
21655.0,24070.779691517353
23787.5,26706.48627540469
26284.0,27472.57890829444
27883.5,27482.3798558712
28700.0,27389.827166467905
29043.5,27784.60035508871
29247.0,28243.731524065137
29063.0,28515.752619713545
28903.5,28934.099676817656
29410.0,30084.7195006907
31361.0,31766.317524254322
33729.5,33622.341694414616
31959.0,33279.81462597847
29679.5,33047.40593960881
28062.0,32139.67514026165
26668.0,29396.51358230412
24687.0,26259.389181300998
22117.999999999996,23449.384451940656
21313.0,22627.086525648832
20466.0,21679.91956472397
19345.0,20590.169690586627
18532.0,20078.371966965497
17962.5,19875.2395991385
18245.0,20235.34122185409
19226.5,21030.024382650852
20963.5,22504.152277231216
23657.5,24468.245826855302
26121.5,25883.692098602653
27689.5,26331.658615723252
28509.0,27215.68360696733
29078.0,27631.460795357823
28515.5,28000.443726807833
28667.5,28550.737296059728
29517.0,29218.864761263132
31886.0,30221.65116429329
33723.5,31460.010835319757
32264.000000000004,30780.811272919178
30295.0,29733.51690994203
28421.5,28643.49380263686
25962.0,26694.95731265843
23223.0,24157.111526310444
20646.0,21886.759534329176
19835.0,20886.84724883735
19251.5,19950.293058000505
18532.0,19540.758385948837
18158.0,19517.76249177009
18083.0,19549.98382078111
19429.5,19751.393588870764
23769.0,20001.454122506082
28165.0,20671.270710229874
30621.0,22677.771032124758
31647.0,25753.191999152303
31963.5,28025.453177124262
32109.5,28999.654959991574
32268.5,29836.77541640401
31894.0,29621.33180204034
31517.5,29330.873621463776
31890.0,30061.584774523973
34152.5,31329.561936318874
35724.5,32163.09737664461
34535.5,31017.873292446136
32156.5,29734.035806804895
29162.5,28277.971824645996
26297.0,26113.55454723537
23146.5,23423.37954673171
20049.5,21305.208090677857
19255.5,20390.414583176374
18398.5,19843.845846623182
17775.0,19578.37200845033
17634.5,19579.31380133331
18023.0,19736.333764359355
19513.0,20359.877453565598
23830.5,23090.488009035587
28316.0,26558.839933127165
30011.5,28637.674674630165
29845.5,29534.572640419006
29259.0,29938.64461836219
28822.5,29328.742895066738
29013.0,28477.709701135755
28948.0,28582.760223329067
29203.0,29545.352304279804
30862.5,30558.272457808256
33674.0,32022.540327370167
35499.5,33410.94094631076
34537.0,33385.456907212734
32950.5,32478.761932343245
30630.5,30196.65746796131
27847.0,27323.664370268583
24823.5,24157.38820566237
21899.5,21725.391471594572
20962.5,20659.363159544766
20400.0,19905.85156017542
19563.5,19613.55311729014
18955.0,19609.79382275045
18974.0,19911.217268817127
20493.0,20622.656868085265
25084.5,23162.78008981049
29588.0,26620.01856249571
30891.5,28108.327996954322
30295.0,29152.412485599518
28961.5,29188.52849495411
28414.0,28305.917423814535
28347.0,27689.64715230465
28411.5,27411.59523448348
28733.5,27419.615981817245
30764.0,29102.53537082672
33876.5,31491.31794092059
36142.0,33271.673754513264
35632.5,33370.9967187345
33569.0,33349.97893422842
30933.0,31942.976798146963
28062.0,28568.810070097446
24335.5,25038.741911917925
21137.0,22310.776056587696
20247.5,20985.165404237807
19433.5,20027.365488432348
18091.5,19620.86542763561
17690.5,19590.85605650395
17794.0,19826.418985947967
18949.5,20424.200479768217
22997.5,23023.288403734565
27198.0,26076.036433264613
28955.0,27428.019747897983
29699.0,28128.972608953714
29791.5,28184.066261827946
29977.0,27992.99209216237
30554.0,28192.431627571583
30203.5,28072.581221610308
30030.5,28558.987460792065
30559.5,29963.112525463104
33078.5,31392.441996008158
34384.5,32576.19835692644
33451.0,32255.004152685404
31606.0,31840.24703478813
28796.0,30050.568800896406
26056.0,27614.020149946213
23110.0,24135.499028891325
20461.0,21535.206417426467
19467.0,20542.375055633485
18991.0,19875.464585728943
18048.5,19549.802157647908
17423.0,19545.92569284886
17299.5,19595.93523955345
18670.0,19878.682829365134
22749.0,21555.53791898489
27023.5,24135.08942529559
28955.0,25586.836815714836
29601.5,27017.826362371445
29325.0,28148.08416134119
29030.5,28136.48233641684
29160.0,27881.155541166663
28573.5,26923.367440849543
28083.5,27456.859385684133
29220.0,28169.211239114404
31983.0,29975.514849722385
34031.0,31025.094525069
33109.0,31140.91781875491
31390.5,30989.138024806976
29702.5,29893.282989382744
27561.0,27502.49474014342
25234.0,24357.57014758885
23152.5,22124.947963744402
22239.0,20879.581215821207
21611.5,20209.814843922853
20301.5,19640.0892271623
19473.0,19602.8103768304
19225.0,19770.8005284667
19675.5,20075.032122261822
21756.5,21721.8527328372
23905.0,24478.095021009445
25948.5,26253.655715584755
27271.5,27526.036116033792
27030.0,27278.04969291389
26529.0,27182.597285747528
25672.5,27194.979917526245
25666.0,26993.43525594473
25829.5,27038.724022746086
27489.0,27693.33949241042
30389.5,30095.241193056107
32300.5,31792.709386706352
31408.5,32044.142978549004
29467.5,31630.683595120907
27703.0,30506.84751406312
25867.5,28167.38082304597
23944.0,24899.768138080835
22009.0,22536.58973121643
21166.0,21397.058743149042
20179.5,20627.67549675703
19054.5,19836.790523149073
18375.0,19725.48714606464
17923.5,19823.02744848281
18225.0,20189.925438553095
19432.5,21437.214664891362
21151.5,23293.95465672016
23418.5,25084.100587025285
25092.5,26183.114296332
25352.0,25902.013982519507
25292.0,25796.320500835776
25641.5,25912.154625386
25623.0,26266.865431547165
26545.5,26367.06864964962
28444.5,27714.585709691048
31929.5,29813.059762060642
33695.5,31501.989296138287
32433.5,31561.65357375145
30670.5,31318.941781550646
28974.5,30120.85717177391
26438.0,27771.951874822378
24154.5,24674.66733124852
21758.0,22618.35094127059
20807.0,21677.544651567936
20256.5,20594.811700567603
19607.0,19923.081988357008
19338.5,19845.810171559453
19235.0,20032.882336862385
20971.0,20318.72213843465
25538.5,21124.489704228938
30292.5,22266.88644053042
32539.5,24799.649597644806
33355.0,28152.554354429245
32972.5,30430.968447953463
32856.0,31386.550005823374
33211.0,31743.145382374525
32524.0,31652.989267855883
32540.0,31763.133250147104
33280.0,32550.4169613719
35708.0,33691.29097661376
37956.0,34112.489504903555
36714.5,33107.300619244576
34540.0,31891.815733641386
31825.0,30643.184464752674
28942.5,28217.30027665198
25418.0,25588.072518870234
22169.0,23201.758401215076
21091.0,22180.161740750074
20310.5,20958.321107044816
19117.0,20076.917184963822
18347.5,19895.044819153845
18018.0,20078.854432739317
19438.0,20859.361469089985
24056.0,23535.826564624906
29379.0,27105.52682456374
31584.5,29152.25789962709
32666.5,31245.902371138334
32736.5,32895.567068219185
32985.5,32999.94509220123
33490.5,33537.662058740854
32964.0,33095.758856385946
33023.0,33546.03333222866
33824.0,34085.74908554554
36365.5,35550.5840985477
37910.5,37189.746795743704
36896.5,36728.21215951443
35296.5,35837.379477739334
33109.0,33757.54238897562
30300.5,30747.562488734722
26988.5,27102.749200180173
23922.5,24327.661208108068
22889.5,23089.420676589012
22152.0,21971.422431394458
21223.5,20772.464952416718
20419.5,20405.30111385882
20292.0,20785.778546214104
21934.0,21659.5585244447
26574.5,24761.481631815434
30908.999999999996,28744.516227930784
32099.0,30692.80360803008
32284.0,32455.969855338335
31689.0,33327.49996766448
31977.0,33218.49617999792
32482.0,32721.398893117905
32736.5,32791.09255108237
32930.0,32837.42305010557
33674.0,34070.11522522569
36539.5,36149.79477414489
37596.0,37000.188947081566
36885.0,36413.8709385097
35306.5,36052.037362128496
33250.5,34021.05731764436
30484.5,30869.750392138958
26831.5,27147.991689652205
23882.5,24377.179919734597
22769.5,23103.488984704018
22026.0,22028.153514027596
21170.5,21094.689565703273
20214.0,20675.68576437235
19756.5,20991.99081800133
20932.5,21957.14144448936
25246.0,25188.27774770558
29707.0,28296.33801664412
31710.5,29484.539955049753
32519.0,30875.197332262993
32141.0,31889.96857896447
31979.0,31637.749257147312
32266.0,31430.048726141453
32334.5,31276.585225105286
32244.5,31607.52720722556
32751.5,32289.381316006184
35510.0,34169.499236136675
36560.5,35138.44804981351
35418.5,34901.83698809147
33900.5,34647.05567455292
32020.0,33233.777544915676
29074.0,30339.853309631348
25908.0,26273.68493756652
22651.0,23402.726073116064
21752.5,22175.97118088603
21061.0,21155.039141640067
20122.0,20104.205547593534
19538.0,19796.89208059013
19268.0,19981.108836211264
20883.5,20552.852932229638
25089.5,22823.901053398848
29715.0,26116.88553032279
31455.0,27907.419402495027
31373.0,29687.4296130538
30648.5,30290.610292732716
30396.0,29662.56884096563
30882.5,29079.455783605576
31209.0,29078.78427001834
31463.0,29351.80180518329
32684.5,30910.2735786438
35270.5,33545.6158516407
36218.5,34769.61379659176
35340.0,34324.18957871199
33672.0,33789.37725305557
31519.0,32335.25691872835
29026.5,29396.55690576136
26902.0,26118.859701499343
24163.5,23617.630113512278
23210.5,22352.18146622181
22429.0,21469.01309788227
21456.0,20470.465008981526
20503.5,20287.339709095657
20088.0,20518.39306049049
20627.5,21234.44759257883
22715.0,23618.011163011193
25299.5,26860.189040079713
28142.0,28015.62466007471
29415.5,28801.5328515321
29441.0,28476.923971161246
29158.0,28591.247682452202
29243.0,29401.675966084003
29514.5,29809.63130119443
29543.5,30006.35524353385
30399.5,30653.19612187147
33278.5,32746.47135937214
34954.5,33504.694877028465
34123.0,33364.21068993211
32183.0,32839.094941705465
29727.499999999996,31201.076377630234
27372.0,28756.623164981604
25161.0,26051.400155454874
22855.0,23318.77210535109
22195.0,22250.686421394348
21431.0,21323.548682451248
20315.0,20350.70469611883
19385.5,20031.71408045292
19109.0,20097.664690174162
19582.5,20538.66449998319
20994.5,21777.623807042837
22555.5,23947.571717619896
25002.0,26324.6018153131
26674.5,27624.299624800682
26968.5,27412.865399479866
27074.5,27183.174275428057
28181.5,27494.45430032909
29025.5,28155.16360810399
30345.5,28989.210068300366
32003.0,30307.32527023554
34740.5,32885.68538147211
36033.0,34657.17367106676
34771.5,34514.83248305321
32971.5,34146.95331513882
31004.5,32029.505557745695
28645.5,29296.03368484974
26375.5,26554.135399520397
23756.5,24186.423783630133
23060.5,23078.503165364265
22474.0,22248.735881194472
21607.0,21189.089409783483
21112.5,21056.348306044936
21064.5,21189.371996879578
22283.0,21659.05833543837
26515.5,22372.92060212791
31389.5,23405.54997482896
33674.0,25892.069279834628
35354.0,28568.603299051523
35761.5,31020.38999146223
36163.5,31738.87802183628
37025.0,32951.42872783542
36563.0,32823.84311550856
36265.0,33838.96685761213
36267.5,34485.38828611374
38694.5,35999.078374147415
39744.0,36276.99047535658
38424.0,34977.44035947323
36728.5,33719.819473207
34238.0,32457.348328977823
31723.5,29937.236606001854
28026.0,27473.70334893465
24428.5,25242.468500345945
23680.5,24016.018841564655
23221.0,23036.30217951536
22242.5,21985.96532829106
21631.5,21573.846510477364
21455.0,22185.033660441637
22892.5,23318.29456269741
27831.5,26717.734620302916
32712.5,31143.022944927216
34349.5,33572.614242494106
34879.5,36084.73475685716
34671.5,36944.58132046461
34494.0,36272.29381874204
34141.5,35668.0162678957
34133.5,36065.27267831564
34423.0,36159.12507143617
35530.0,36328.513881504536
38341.0,38226.00647723675
39803.0,39547.24589121342
39162.5,39201.571964383125
36841.5,38715.124370992184
34611.5,36837.49951890111
31837.5,33829.06153988838
28496.5,29871.41547434032
25198.5,26627.917216449976
24087.5,25374.67199936509
23343.5,24327.991057157516
22136.5,22951.2001401335
21175.5,22647.024177595973
20796.5,22766.936614871025
21646.0,23643.683265298605
25864.5,27272.536782979965
31269.5,30386.48904210329
33393.5,31222.20640927553
33640.0,32561.267518162727
32865.5,33243.97824984789
32117.0,33418.670244932175
32080.0,32595.20947766304
32431.5,31061.119949012995
32891.0,31554.022737532854
34163.0,33275.750097990036
37197.5,35752.9696290493
38638.0,37088.480183690786
37438.0,37097.90500488877
34983.0,36394.06621080637
32651.0,35015.51380139589
29630.5,32182.293606698513
26216.0,28096.8039573282
23168.0,25004.1363158226
22290.0,23570.850625932217
21663.5,22491.1867480278
20737.0,21378.195808328688
20120.0,21089.896415933967
19861.0,21474.07308076322
21142.0,22404.38426294923
25857.5,25656.940077275038
30887.0,28987.498791739345
32751.5,30503.89561122656
33252.0,31411.64807230234
32696.5,31737.785089164972
32469.0,31395.620362371206
33548.0,30921.624324440956
33989.5,31208.913984894753
33665.5,31472.42891356349
34299.0,32909.7929161787
36515.0,35028.969673365355
37641.5,35604.43121740222
36860.0,35255.641940146685
35113.0,34554.402553498745
32588.0,32960.99927338958
29252.5,29849.104878485203
25698.0,26506.00303852558
22743.0,23604.958002269268
22039.0,22713.400637209415
21637.0,21592.141317233443
20815.0,20614.464796170592
20162.5,20458.877461105585
20134.0,20761.107806563377
21518.5,21598.174600966275
25931.0,24452.549935221672
30733.0,27980.757153987885
32650.0,29525.676562324166
32670.5,30905.181103169918
31059.5,30998.495891571045
30228.5,30127.20208901167
30220.5,29425.257711559534
30316.0,29057.37952826917
31204.5,29394.865321680903
32923.5,31098.080765783787
35745.5,33522.67214253545
37152.5,34852.666833370924
36363.0,34933.32526451349
34144.0,34844.17740499973
31723.0,33454.92804014683
29191.5,30261.772624194622
26448.0,26637.38142260909
24054.0,23799.663465350866
23343.5,22506.787131130695
22536.5,21652.90738913417
21408.0,20752.407176338136
20295.0,20499.86440552771
19865.0,20697.109213978052
20447.5,21353.70968568325
21820.0,23477.630361437798
24292.0,26737.092328697443
26665.0,28381.698027521372
28096.5,28517.942423552275
28596.0,27981.61574614048
28435.5,28122.018209442496
28228.0,28431.846898525953
28210.5,28734.929928392172
28454.0,29210.670720100403
29088.000000000004,30269.137611925602
31084.5,31707.956888854504
32562.5,32471.329990178347
31300.0,32097.265414118767
29044.5,31395.3722371161
27204.5,29981.67071914673
25296.0,27190.76769593358
22802.0,24179.0499342829
20657.5,21564.67867615074
20067.5,20901.691440686584
19545.0,20291.745901621878
18565.5,19770.87486758083
18196.0,19695.490575045347
18014.0,19820.963184207678
18383.5,20140.206355936825
19801.5,20860.084183126688
21636.0,22466.201913312078
24389.0,24281.009721651673
26940.5,26049.572693258524
28298.5,26921.174683138728
29089.0,27383.929268538952
30416.5,28140.630557447672
30701.0,28454.205740958452
31125.5,29066.914627358317
32459.5,30183.04799464345
35146.0,31794.74165070057
36191.0,33037.18751144409
34716.0,32592.157143175602
32888.5,31504.7265509367
31255.0,29940.55872747302
28975.5,27481.794989198446
26115.5,24847.64017277956
23579.0,22997.190943866968
23013.0,22147.2300055027
22764.5,21374.572884216905
22074.5,20526.148451648653
21770.5,20442.72371929884
21687.0,20801.631977692246
23339.0,21341.35413106531
28037.0,22389.677918463945
32277.5,23890.732326343656
34381.0,26646.829874783754
34651.5,30236.51701787114
33851.0,32234.783913642168
33730.0,32657.705533981323
34164.5,32748.586331784725
34675.5,33528.65471813083
34961.0,34442.02544391155
35877.5,35543.57948321104
38549.5,37145.51354590058
39411.5,37979.133663892746
38772.5,36925.68244686723
36920.5,35756.23464232683
34233.0,34296.46059682965
31365.0,31703.23857051134
28341.5,28650.043521672487
24977.0,26163.623663693666
24478.0,24933.574219465256
23963.5,24282.935646250844
23205.0,23264.685722857714
22336.0,23206.70121383667
22105.0,23626.240650638938
23607.0,25182.263664141297
27804.5,28855.99732965231
32887.0,32340.755059301853
35287.0,34450.61530393362
36119.5,35794.50500905514
36158.5,36636.88040390611
36368.5,36876.478814929724
36754.5,36884.495623767376
36649.5,37048.319338828325
36828.5,37673.68556711078
37363.5,38426.316420286894
39717.5,39666.58035418391
40412.5,40000.580578535795
39553.5,39140.26730313897
37045.0,38036.9054941237
34485.0,36110.06125611067
31826.0,32886.933884739876
28501.0,29188.026336699724
25201.5,26263.507863610983
24601.5,25518.60138593614
24182.0,24643.421272337437
23266.0,23454.482835158706
22341.0,23150.88780079782
22241.5,23569.74489314854
23466.5,24759.514353007078
28153.5,27867.644530251622
33144.0,31398.964145570993
35599.5,33163.508866518736
36189.5,35057.17521327734
35867.99999999999,36564.55779978633
36287.5,36729.54534044862
36418.5,36580.51658603549
36092.0,36333.67724990845
36048.5,37207.54682892561
36962.0,37778.140391767025
39590.5,39277.669617027044
40233.5,39528.3667100966
39377.5,39034.09135568142
37673.5,37640.9527259171
35429.0,35202.04294654727
32272.5,32283.820159494877
28691.5,28836.51949712634
25365.5,26107.781696558
24792.5,25118.638244062662
24245.0,24104.671435192227
23131.0,22936.05957645178
22653.0,22700.608401834965
22278.5,23112.935467630625
23991.5,24004.753758057952
28478.5,27211.12282846868
33269.5,30896.11862361431
35197.5,32947.039273917675
36547.0,34683.185468643904
36820.0,36005.22833582759
36821.5,35985.93561261892
36854.0,36591.44788199663
36614.5,35971.78262683749
36712.5,36437.64763954282
37742.0,37673.08691570163
40222.5,39106.17568078637
40888.5,39487.32954984903
40042.5,38890.6237577796
38029.5,38300.595685869455
36064.0,36520.37771964073
33009.0,33140.17721554637
29625.5,29569.877319574356
26496.5,26963.97530502081
25780.0,25789.0254214108
25210.5,24812.271493062377
24223.5,23528.521638959646
23539.0,23308.38924497366
23171.5,23631.865807712078
24475.5,24861.02613644302
29085.5,27865.371033370495
34196.0,30986.130983024836
36885.5,32631.729182869196
37951.5,34821.45819017291
37840.5,36507.884809970856
37858.5,36768.21940302849
37427.0,36860.82526212931
36920.5,36616.0083437562
37025.0,37254.63745769858
37377.0,37836.83776858449
39648.5,39206.71367105842
40672.0,39715.46299868822
39470.5,39048.29948040843
37408.5,38110.01382821798
34550.5,36705.33737409115
31881.5,33467.14328584075
28676.0,29712.407555401325
25777.0,26736.608878299594
24912.0,25589.13886669278
24257.5,24504.581407368183
23031.5,23277.597097739577
21991.5,22873.26419442892
21429.5,23084.101737588644
21731.0,23840.227021440864
23835.5,26778.844325989485
26669.0,29893.403113514185
29703.0,31717.007552921772
31876.5,32896.4158141315
32229.5,32738.448642790318
32392.0,32901.32121104002
32803.0,33201.0131957531
32607.0,34515.0451618433
32772.0,34875.47269511223
33478.0,35322.90948450565
35679.5,36523.48322382569
36704.0,37374.28896960616
36232.5,36947.229959100485
34354.0,36453.82895082235
31999.0,34863.09006333351
29824.5,32046.376105844975
26898.0,28381.922521799803
24404.5,25591.327685907483
23903.0,24357.58097845316
23327.0,23482.254155874252
22221.5,22198.41174711287
21409.0,21850.787280082703
20733.0,21893.525870651007
20666.5,22251.704522639513
22072.0,23843.585574001074
24040.0,26340.617709755898
26928.0,28108.271873384714
30124.0,29666.627461209893
31925.5,30202.964969485998
32890.5,30887.763104110956
33809.5,31585.402705311775
34246.5,32720.09525090456
34162.0,32919.98771336675
34980.5,33430.58025717735
37212.0,34789.15070655942
38310.0,35551.8897100091
36884.5,35529.148833453655
34469.5,34608.79909256101
32245.0,32879.26957130432
30218.0,30025.679474711418
27002.5,26821.528762236238
23967.5,24472.36746303737
23425.0,23772.72710581124
23078.5,22805.292643889785
22247.5,21433.93488225341
21546.0,21135.582478530705
21362.0,21339.014172062278
22834.5,21839.82447615266
27824.0,22663.109980344772
33636.5,24069.998884662986
36588.0,27138.962687313557
37907.5,30930.37566280365
38098.5,34217.90138411522
38419.0,35760.0943685174
38505.0,36408.03802576661
38032.5,36327.7655672431
38009.0,36560.054129481316
38704.5,36871.09882923961
40834.0,37820.94593676925
41503.5,38345.43152561784
40770.5,37255.96866938472
38986.5,35618.50740250945
36706.5,33789.853811085224
33471.0,31268.901219189167
29696.0,28452.476741164923
26277.0,26247.79818724096
25442.5,25317.182756230235
25071.5,24348.326497212052
24041.0,23214.05438607931
23367.5,23046.69291688502
23127.5,23506.204150736332
24487.0,24554.592431008816
29368.0,28261.871252536774
34335.0,32993.38749617338
36765.0,35062.71864655614
37531.5,36911.40145996213
36702.0,37705.681909531355
36091.0,37433.04936236143
36804.0,36519.43641906977
36588.0,35509.01130282879
36967.5,36165.190355449915
38510.5,38210.60498818755
40969.0,40030.85973665118
41827.0,40644.17613607645
40961.0,40335.95533803105
39257.0,39520.11556074023
36925.0,37465.51832431555
33929.5,33778.78860625625
30226.5,29995.96549078822
26756.0,27133.541347414255
26171.5,26139.695330560207
25954.5,25173.396140143275
25041.0,24206.91676352918
24377.0,24250.609454780817
24081.0,24845.638432130218
25478.5,26119.022164463997
30368.0,30154.738084584475
35552.5,33574.42988920212
37636.0,35424.43603730202
38624.0,37059.72128507495
37963.0,36935.82210510969
37865.5,35695.01859724522
37568.5,35288.416135549545
37610.5,35091.92062598467
38376.5,35924.88892287016
39374.5,37829.64213618636
41835.0,40342.56019601226
42893.5,41102.82385465503
42270.0,40588.95645132661
40916.5,39917.95486858487
39073.5,38074.718995302916
35826.5,35195.47550427914
31738.5,31293.96974694729
27907.0,28329.100396558642
27307.5,27021.70381179452
26951.0,26141.05017322302
25985.5,24896.827066108584
25331.5,24788.47313030064
24972.5,25429.112846508622
26570.0,26752.675973191857
31842.0,30600.026424348354
37797.5,34904.050422906876
40338.5,36659.3751244545
40597.5,38670.34957793355
39525.5,39261.742338746786
38635.5,38416.01922219992
38586.5,37639.86570098996
38240.5,36611.31562563777
38841.5,37258.41053697467
39990.0,39239.10780158639
42643.0,41534.437735915184
43394.5,42389.03034570813
42702.0,41724.28900253773
41480.5,41013.61297920346
39142.5,39459.25398030877
36208.5,36003.37921190262
32333.0,31832.216441214085
28628.5,28706.240938082337
27980.5,27613.37423658371
27623.0,26673.030720174313
26724.5,25554.113820761442
26097.0,25538.508514538407
25762.5,26059.619796842337
27292.0,27373.370160460472
31964.0,31027.408391535282
36738.0,34851.31199070811
39376.0,36703.36615678668
40353.5,38146.633965075016
39293.5,38063.48246589303
38583.5,36994.24378719926
37889.5,36551.98808944225
37788.5,35830.53240224719
38117.5,36479.52960720658
39103.0,38226.78826871514
42114.5,40764.908765167
42659.5,41389.904774814844
41875.0,40976.13818868995
39795.5,40756.82303264737
38513.5,39080.95945942402
35857.0,36166.446735709906
32707.0,31955.830080211163
29412.0,28921.082947164774
28456.5,27587.390993103385
27888.5,27026.091296464205
26861.0,25821.292535439134
26114.5,25509.69940009713
25336.0,26081.19684779644
25754.0,27192.465187758207
28138.5,30078.49076908827
30787.5,32801.38777992129
33945.0,34745.764233380556
35979.0,36214.53183475137
35997.0,35324.42186701298
35731.5,34971.50701507926
35723.0,34665.172756671906
35618.5,34811.895521610975
36100.5,35135.9411970377
37610.0,36933.636239767075
40115.0,39361.658046633005
41347.0,40123.792490929365
39887.0,40369.06824409962
37784.5,40304.98300459981
35875.5,39465.65797498822
33782.5,36170.98388323188
31358.0,32054.74737933278
28686.5,28889.195898011327
27967.5,27643.966505140066
27375.5,26964.839804917574
26398.0,25851.662278965116
25682.0,25660.658017605543
24857.0,25822.24860537052
24930.0,26735.714839681983
26309.5,28303.7414047122
28134.5,30520.055260777473
31221.0,32535.490061104298
34523.5,34282.618752241135
36319.5,34650.29311835766
36896.5,35046.86226120591
37447.0,35933.24641162157
38095.5,36225.707317471504
38028.5,37080.59728372097
38686.0,38620.03922858834
41180.0,39945.859113544226
42378.0,40544.73698621988
41166.0,39851.25840616226
39087.0,39174.022184073925
37410.0,37296.09997552633
34748.0,34700.77479228377
31447.5,31531.522109240294
28032.5,29097.171139121056
27608.5,28095.50425361097
27620.5,27147.163620844483
27001.0,25964.29539079964
26522.5,25759.155866891146
26124.5,25895.10389108956
